datetime,open,high,low,close,volume
2023-03-17 03:00:00,25653.16,25859.22,25636.37,25849.57,1184.95446664
2023-03-17 04:00:00,25849.55,25945.48,25770.06,25792.02,1233.31653782
2023-03-17 05:00:00,25792.01,25842.23,25724.61,25839.98,457.33378169
2023-03-17 06:00:00,25842.82,26268.21,25829.31,26208.34,2380.11812657
2023-03-17 07:00:00,26207.17,26232.11,25945.73,26172.83,1995.7059801
2023-03-17 08:00:00,26173.94,26286.11,26002.4,26065.28,819.15070388
2023-03-17 09:00:00,26066.0,26410.4,26064.5,26307.03,811.26926775
2023-03-17 10:00:00,26302.37,26845.76,26294.34,26779.36,1914.14622759
2023-03-17 11:00:00,26775.84,27033.04,26642.51,26988.38,1614.68878266
2023-03-17 12:00:00,26991.09,27008.11,26415.52,26700.0,1761.44724415
2023-03-17 13:00:00,26701.61,26827.81,26421.76,26498.97,1627.30205193
2023-03-17 14:00:00,26500.31,26684.43,26169.69,26333.78,2149.13887136
2023-03-17 15:00:00,26330.67,26560.22,26278.0,26457.74,1249.92743009
2023-03-17 16:00:00,26456.25,26609.91,26399.24,26439.12,1228.40493728
2023-03-17 17:00:00,26439.12,26702.93,26424.32,26540.2,1936.2987098
2023-03-17 18:00:00,26541.97,26666.49,26307.45,26664.1,1693.65638192
2023-03-17 19:00:00,26663.88,26925.64,26612.18,26900.69,2420.10095376
2023-03-17 20:00:00,26904.12,26928.05,26640.0,26826.96,1671.85423604
2023-03-17 21:00:00,26826.73,27295.67,26787.89,27163.38,1559.4986524
2023-03-17 22:00:00,27163.37,27834.54,27041.77,27596.17,3257.66110219
2023-03-17 23:00:00,27599.62,27765.76,27323.8,27453.62,2254.95340442
2023-03-18 00:00:00,27453.75,27712.15,27123.0,27687.35,1860.69886535
2023-03-18 01:00:00,27689.4,27780.0,27300.0,27393.94,1400.62916068
2023-03-18 02:00:00,27395.65,27547.79,27281.56,27356.15,980.81003014
2023-03-18 03:00:00,27356.15,27426.48,27240.41,27375.1,832.12377877
2023-03-18 04:00:00,27376.2,27473.47,27274.07,27399.22,413.12129657
2023-03-18 05:00:00,27398.36,27679.62,27364.33,27647.85,756.10839575
2023-03-18 06:00:00,27644.93,27680.66,27520.22,27575.12,411.65200226
2023-03-18 07:00:00,27576.9,27583.73,27358.88,27434.4,442.16166111
2023-03-18 08:00:00,27433.37,27438.18,27133.19,27289.01,618.65028508
2023-03-18 09:00:00,27286.5,27507.12,27202.23,27471.91,389.14475999
2023-03-18 10:00:00,27471.9,27583.36,27430.15,27538.59,254.77257411
2023-03-18 11:00:00,27538.59,27559.1,27352.31,27515.56,466.18537506
2023-03-18 12:00:00,27516.88,27715.91,27360.83,27577.37,655.71984731
2023-03-18 13:00:00,27583.74,27611.94,27427.92,27494.0,401.92570469
2023-03-18 14:00:00,27493.7,27706.13,27475.0,27615.81,616.34899289
2023-03-18 15:00:00,27615.81,27634.45,27141.68,27305.08,1260.3699608
2023-03-18 16:00:00,27304.53,27546.87,26652.45,27419.53,1547.61365635
2023-03-18 17:00:00,27419.53,27562.2,26961.54,27388.1,841.63888358
2023-03-18 18:00:00,27384.51,27448.03,27302.09,27406.21,515.44724354
2023-03-18 19:00:00,27406.21,27532.15,27363.18,27424.7,765.14671441
2023-03-18 20:00:00,27424.7,27547.56,27337.4,27410.27,438.76227472
2023-03-18 21:00:00,27410.27,27436.87,27238.32,27273.82,421.55942234
2023-03-18 22:00:00,27273.79,27322.72,26924.56,26987.17,865.57074726
2023-03-18 23:00:00,26992.15,27149.8,26886.33,26980.35,940.08208943
2023-03-19 00:00:00,26980.35,27206.32,26977.59,27156.3,537.74558889
2023-03-19 01:00:00,27156.3,27267.49,27113.6,27188.07,401.20231075
2023-03-19 02:00:00,27188.07,27268.15,27132.87,27196.77,246.30515339
2023-03-19 03:00:00,27198.83,27340.79,27157.25,27281.84,300.22854633
2023-03-19 04:00:00,27281.77,27363.7,27190.87,27216.77,249.47314651
2023-03-19 05:00:00,27216.76,27266.89,27113.14,27136.03,245.55452331
2023-03-19 06:00:00,27136.03,27159.11,26972.0,27010.38,368.05045684
2023-03-19 07:00:00,27010.38,27088.18,26904.0,27052.6,255.10520823
2023-03-19 08:00:00,27051.33,27166.03,26949.8,27058.18,266.73422479
2023-03-19 09:00:00,27058.18,27128.89,26995.6,27124.78,206.79230124
2023-03-19 10:00:00,27122.39,27184.15,27058.71,27133.33,134.33018366
2023-03-19 11:00:00,27132.66,27279.54,27010.8,27245.92,282.07428919
2023-03-19 12:00:00,27242.15,27456.81,27217.13,27322.39,428.58842159
2023-03-19 13:00:00,27325.24,27369.47,27190.09,27260.61,441.78447725
2023-03-19 14:00:00,27260.61,27444.0,27257.91,27409.46,495.64139974
2023-03-19 15:00:00,27409.46,27828.18,27379.0,27630.07,1355.37434448
2023-03-19 16:00:00,27623.87,28273.0,27554.84,28011.55,2352.59992562
2023-03-19 17:00:00,28011.57,28144.51,27804.64,27983.2,1555.99992289
2023-03-19 18:00:00,27981.46,28400.0,27922.49,28389.94,1039.42581949
2023-03-19 19:00:00,28384.32,28462.19,28251.36,28346.87,1244.93445772
2023-03-19 20:00:00,28346.69,28478.0,27823.67,27974.32,1337.5407067
2023-03-19 21:00:00,27971.33,28320.29,27953.7,28062.33,947.03064597
2023-03-19 22:00:00,28062.51,28246.82,27953.87,28195.61,1082.36610221
2023-03-19 23:00:00,28195.61,28386.38,27976.56,28054.46,1122.53546285
2023-03-20 00:00:00,28058.15,28137.1,27875.91,27907.84,929.66614979
2023-03-20 01:00:00,27905.68,27958.63,27650.0,27756.94,1194.3741572
2023-03-20 02:00:00,27756.9,27827.91,27284.43,27523.33,1013.28054695
2023-03-20 03:00:00,27520.86,27580.6,27218.36,27359.05,1166.90510123
2023-03-20 04:00:00,27359.05,27554.98,27237.33,27531.62,548.94730232
2023-03-20 05:00:00,27529.96,27630.99,27436.31,27616.29,364.02688292
2023-03-20 06:00:00,27612.23,27830.0,27576.05,27721.27,1030.90912695
2023-03-20 07:00:00,27722.52,28351.51,27720.16,28267.8,1379.24352611
2023-03-20 08:00:00,28271.36,28531.94,28098.2,28413.61,974.0726038
2023-03-20 09:00:00,28414.7,28578.63,28115.67,28284.82,1029.06150831
2023-03-20 10:00:00,28281.97,28343.44,28016.13,28203.86,797.54197702
2023-03-20 11:00:00,28200.38,28370.63,28139.9,28290.61,685.58610617
2023-03-20 12:00:00,28290.0,28358.87,28175.11,28320.19,905.70380064
2023-03-20 13:00:00,28320.19,28323.22,27803.0,27894.14,2380.19048202
2023-03-20 14:00:00,27894.14,28224.8,27887.84,28130.35,1842.30690781
2023-03-20 15:00:00,28134.24,28216.28,27681.28,27777.55,1653.17908394
2023-03-20 16:00:00,27776.96,27864.05,27540.64,27651.74,1461.62438539
2023-03-20 17:00:00,27651.74,27912.94,27585.62,27729.85,583.30385831
2023-03-20 18:00:00,27729.85,28136.96,27681.76,28082.6,815.2230846
2023-03-20 19:00:00,28080.36,28114.3,27739.29,27879.23,832.8936687
2023-03-20 20:00:00,27883.14,28134.24,27859.99,28101.57,502.95305266
2023-03-20 21:00:00,28101.57,28287.99,28028.21,28091.11,472.94867912
2023-03-20 22:00:00,28091.11,28162.29,27958.11,28051.8,398.03306217
2023-03-20 23:00:00,28051.8,28117.97,27685.01,27823.32,820.68171347
2023-03-21 00:00:00,27822.85,28059.4,27764.3,27950.33,544.26082433
2023-03-21 01:00:00,27951.95,28031.1,27807.24,27966.46,374.94406677
2023-03-21 02:00:00,27968.24,28000.95,27869.98,27877.61,347.13108906
2023-03-21 03:00:00,27877.01,27939.42,27825.54,27885.52,250.84980585
2023-03-21 04:00:00,27885.18,28067.22,27878.37,28013.27,497.8852823
2023-03-21 05:00:00,28010.81,28021.74,27844.11,27917.44,297.08560746
2023-03-21 06:00:00,27913.26,27916.01,27722.49,27742.01,317.20954799
2023-03-21 07:00:00,27742.01,27792.2,27414.77,27621.35,592.28707084
2023-03-21 08:00:00,27620.82,27792.05,27504.33,27757.84,433.110952
2023-03-21 09:00:00,27754.8,28193.43,27705.64,28034.41,708.15361316
2023-03-21 10:00:00,28033.96,28277.19,28003.79,28058.46,581.45658186
2023-03-21 11:00:00,28058.45,28174.0,27962.34,28134.57,472.54099375
2023-03-21 12:00:00,28134.67,28333.0,28011.61,28278.48,705.16789888
2023-03-21 13:00:00,28279.57,28310.85,27984.68,28112.56,993.58810682
2023-03-21 14:00:00,28112.57,28200.0,27800.01,27961.62,1170.07511716
2023-03-21 15:00:00,27963.45,28184.48,27930.17,28125.25,849.65525391
2023-03-21 16:00:00,28125.23,28605.32,28100.0,28436.37,1991.57734647
2023-03-21 17:00:00,28439.14,28565.97,28080.0,28107.58,1697.05342022
2023-03-21 18:00:00,28109.42,28274.93,28050.02,28233.56,584.8252965
2023-03-21 19:00:00,28234.88,28333.77,28200.0,28231.64,756.64123004
2023-03-21 20:00:00,28233.51,28312.3,28127.57,28167.23,529.32739055
2023-03-21 21:00:00,28168.5,28197.6,28015.0,28088.48,628.09813386
2023-03-21 22:00:00,28088.43,28162.89,28014.63,28122.45,445.99709308
2023-03-21 23:00:00,28120.77,28242.86,28077.71,28207.33,424.26752596
2023-03-22 00:00:00,28201.22,28213.05,28040.86,28124.51,486.93420371
2023-03-22 01:00:00,28124.73,28196.68,28069.01,28188.0,572.12476317
2023-03-22 02:00:00,28188.03,28249.18,28143.97,28143.98,473.05013001
2023-03-22 03:00:00,28143.98,28381.97,28114.87,28249.98,709.41431521
2023-03-22 04:00:00,28249.98,28327.38,28224.0,28298.92,521.47101269
2023-03-22 05:00:00,28298.92,28389.39,28278.53,28296.53,533.47872686
2023-03-22 06:00:00,28296.31,28314.34,28241.59,28300.95,394.22009271
2023-03-22 07:00:00,28297.74,28333.9,28108.99,28179.9,381.03162477
2023-03-22 08:00:00,28179.94,28292.07,28134.79,28164.5,559.59377723
2023-03-22 09:00:00,28163.2,28213.81,28075.0,28176.62,410.47974109
2023-03-22 10:00:00,28176.62,28262.74,28136.89,28226.1,530.00579183
2023-03-22 11:00:00,28226.1,28280.01,28186.24,28199.71,456.97569108
2023-03-22 12:00:00,28199.71,28335.95,28180.01,28302.26,1006.49604707
2023-03-22 13:00:00,28303.88,28476.49,28248.37,28364.22,1217.71664966
2023-03-22 14:00:00,28364.71,28815.13,28355.72,28631.87,2839.41977739
2023-03-22 15:00:00,28631.85,28801.52,28491.11,28652.52,1811.1739198
2023-03-22 16:00:00,28653.89,28771.66,28543.38,28717.63,1929.51017925
2023-03-22 17:00:00,28717.61,28717.88,28363.16,28578.01,2298.75951447
2023-03-22 18:00:00,28575.5,28937.73,27825.28,28090.15,5579.15438017
2023-03-22 19:00:00,28089.88,28094.41,26718.36,26741.52,5350.74784435
2023-03-22 20:00:00,26746.1,27461.58,26678.16,27402.4,2582.28666215
2023-03-22 21:00:00,27402.35,27508.25,27136.57,27152.09,1607.50787562
2023-03-22 22:00:00,27157.35,27315.04,27052.98,27284.7,1006.91761839
2023-03-22 23:00:00,27284.69,27422.14,27260.25,27325.15,715.96663658
2023-03-23 00:00:00,27324.05,27508.66,27258.9,27399.89,870.16008952
2023-03-23 01:00:00,27399.88,27401.85,27189.19,27221.7,644.81845697
2023-03-23 02:00:00,27221.38,27423.17,27214.45,27422.9,529.31265627
2023-03-23 03:00:00,27422.34,27497.71,27371.01,27435.08,444.38116812
2023-03-23 04:00:00,27433.54,27500.36,27332.04,27354.12,411.59348719
2023-03-23 05:00:00,27354.11,27790.0,27349.28,27710.28,811.18472272
2023-03-23 06:00:00,27710.97,27775.02,27639.33,27737.59,435.28052076
2023-03-23 07:00:00,27737.59,27766.59,27625.39,27717.38,241.60344067
2023-03-23 08:00:00,27714.95,27823.15,27644.94,27723.87,341.42334924
2023-03-23 09:00:00,27723.87,27733.72,27668.93,27717.75,427.33518833
2023-03-23 10:00:00,27716.15,27771.54,27685.07,27704.52,493.0864979
2023-03-23 11:00:00,27704.33,27724.05,27532.84,27675.82,452.14282263
2023-03-23 12:00:00,27675.96,27743.36,27537.18,27558.66,958.81463912
2023-03-23 13:00:00,27558.69,27585.18,27354.96,27436.46,1954.18589241
2023-03-23 14:00:00,27437.8,28196.84,27355.0,28115.35,2281.38825658
2023-03-23 15:00:00,28115.96,28839.68,28034.02,28655.86,4246.59687807
2023-03-23 16:00:00,28655.82,28723.28,28425.0,28515.37,1529.69001696
2023-03-23 17:00:00,28518.31,28578.37,28192.04,28347.49,1677.12235763
2023-03-23 18:00:00,28349.18,28446.96,27843.17,27960.59,2075.21101264
2023-03-23 19:00:00,27960.98,28506.97,27823.33,28427.72,2368.85286637
2023-03-23 20:00:00,28435.73,28435.73,28147.16,28337.77,1349.28850027
2023-03-23 21:00:00,28337.76,28339.66,28029.84,28219.47,664.36867306
2023-03-23 22:00:00,28223.24,28333.51,28144.77,28272.03,592.4099958
2023-03-23 23:00:00,28271.68,28500.0,28243.23,28352.94,898.04511242
2023-03-24 00:00:00,28352.95,28433.34,28233.65,28249.16,626.08449163
2023-03-24 01:00:00,28245.58,28376.76,28181.32,28304.21,394.43905128
2023-03-24 02:00:00,28304.18,28366.47,28182.02,28235.83,376.75344581
2023-03-24 03:00:00,28235.83,28293.43,28200.0,28265.96,727.36124595
2023-03-24 04:00:00,28269.26,28307.45,28139.99,28178.71,273.0751396
2023-03-24 05:00:00,28177.17,28350.0,28175.14,28325.31,257.63935774
2023-03-24 06:00:00,28327.54,28380.98,28270.75,28305.17,273.02609559
2023-03-24 07:00:00,28305.18,28371.22,28195.13,28320.91,898.35112186
2023-03-24 08:00:00,28316.84,28339.5,27971.96,28074.77,713.40581965
2023-03-24 09:00:00,28074.77,28226.34,28036.37,28076.42,546.55673228
2023-03-24 10:00:00,28076.06,28133.45,27973.25,28073.77,450.71185529
2023-03-24 11:00:00,28076.95,28131.34,27442.42,27637.4,1100.41381061
2023-03-24 12:00:00,27634.29,28196.63,27592.19,28010.01,1050.16300054
2023-03-24 13:00:00,28008.99,28040.63,27694.52,28013.66,1216.79165642
2023-03-24 14:00:00,28013.75,28299.99,27854.08,28029.41,1635.085888
2023-03-24 15:00:00,28029.2,28119.67,27877.89,28051.55,1432.69264609
2023-03-24 16:00:00,28051.29,28099.88,27857.77,27866.03,1084.97327585
2023-03-24 17:00:00,27861.6,27939.71,27544.08,27634.48,2104.6675577
2023-03-24 18:00:00,27634.48,27855.64,27588.33,27772.49,1374.87538304
2023-03-24 19:00:00,27774.18,27915.38,27710.98,27853.77,971.18370708
2023-03-24 20:00:00,27850.57,27898.94,27506.0,27614.8,1344.61009738
2023-03-24 21:00:00,27614.8,27653.26,27027.88,27373.67,2150.837584
2023-03-24 22:00:00,27373.67,27477.24,27300.0,27325.82,718.03430172
2023-03-24 23:00:00,27325.67,27550.92,27308.62,27489.24,469.17966112
2023-03-25 00:00:00,27489.24,27622.08,27457.46,27593.39,560.38730207
2023-03-25 01:00:00,27594.09,27604.09,27451.16,27533.94,309.44059421
2023-03-25 02:00:00,27533.92,27692.44,27492.45,27632.77,381.57508299
2023-03-25 03:00:00,27629.66,27683.15,27585.13,27624.8,326.80233337
2023-03-25 04:00:00,27625.76,27650.9,27524.9,27572.9,341.82605985
2023-03-25 05:00:00,27570.17,27581.28,27401.92,27494.71,310.87808078
2023-03-25 06:00:00,27495.95,27572.07,27440.02,27529.5,338.7221016
2023-03-25 07:00:00,27526.86,27614.96,27505.9,27520.72,200.65302275
2023-03-25 08:00:00,27521.32,27550.09,27369.18,27456.13,276.86404064
2023-03-25 09:00:00,27454.85,27555.28,27345.65,27511.09,244.39637981
2023-03-25 10:00:00,27511.09,27567.11,27424.35,27506.66,193.22638196
2023-03-25 11:00:00,27506.66,27563.25,27454.07,27491.41,169.32413427
2023-03-25 12:00:00,27491.41,27516.1,27402.95,27478.0,243.27289528
2023-03-25 13:00:00,27477.99,27643.95,27383.64,27590.46,381.41643173
2023-03-25 14:00:00,27593.1,27677.62,27547.39,27558.84,482.63124901
2023-03-25 15:00:00,27556.9,27818.67,27511.0,27677.01,633.4875454
2023-03-25 16:00:00,27676.17,27762.98,27649.87,27659.73,378.07313395
2023-03-25 17:00:00,27659.73,27683.63,27410.09,27515.74,590.01431763
2023-03-25 18:00:00,27515.74,27563.39,27458.26,27471.25,384.96400531
2023-03-25 19:00:00,27471.25,27471.45,27186.78,27215.84,1071.61135184
2023-03-25 20:00:00,27215.84,27455.46,27184.78,27383.08,527.26742571
2023-03-25 21:00:00,27385.68,27477.0,27375.19,27440.0,413.04561687
2023-03-25 22:00:00,27440.0,27557.32,27419.92,27473.34,692.72556358
2023-03-25 23:00:00,27473.34,27517.34,27430.85,27488.18,203.34440479
2023-03-26 00:00:00,27489.56,27661.15,27445.04,27565.16,400.1343814
2023-03-26 01:00:00,27565.16,27681.0,27547.91,27624.22,261.43156758
2023-03-26 02:00:00,27624.22,27644.88,27591.26,27619.55,206.76135897
2023-03-26 03:00:00,27619.2,27650.19,27530.54,27562.23,219.11667536
2023-03-26 04:00:00,27562.23,27570.32,27486.01,27547.55,165.48619133
2023-03-26 05:00:00,27547.55,27587.78,27496.91,27574.93,190.06335014
2023-03-26 06:00:00,27574.93,27602.72,27511.28,27528.58,150.31848014
2023-03-26 07:00:00,27528.57,27568.62,27510.38,27537.06,114.89980843
2023-03-26 08:00:00,27537.04,27797.98,27511.44,27686.76,381.40730709
2023-03-26 09:00:00,27686.04,27763.34,27648.33,27716.78,267.01958098
2023-03-26 10:00:00,27716.78,27747.15,27665.95,27708.38,174.12700191
2023-03-26 11:00:00,27708.37,27950.25,27672.46,27890.32,353.26051492
2023-03-26 12:00:00,27892.6,28009.16,27855.17,27943.09,592.6047305
2023-03-26 13:00:00,27943.09,28230.32,27910.2,28186.55,750.23926711
2023-03-26 14:00:00,28186.62,28195.42,27724.4,27821.95,1012.53896182
2023-03-26 15:00:00,27822.38,27904.14,27749.39,27832.01,605.83351608
2023-03-26 16:00:00,27830.44,27915.6,27664.14,27733.33,413.14535174
2023-03-26 17:00:00,27733.28,27887.13,27688.01,27865.26,425.66112714
2023-03-26 18:00:00,27865.14,27955.93,27794.56,27839.29,425.40696995
2023-03-26 19:00:00,27838.43,27894.33,27810.04,27855.2,233.02723893
2023-03-26 20:00:00,27855.2,27931.89,27709.52,27806.11,404.71888482
2023-03-26 21:00:00,27803.9,27884.92,27775.19,27871.7,258.91331733
2023-03-26 22:00:00,27871.7,28106.74,27830.02,28071.43,865.50851915
2023-03-26 23:00:00,28071.44,28167.34,27970.83,27992.9,929.01889159
2023-03-27 00:00:00,27995.27,28053.26,27937.31,28023.4,432.18686123
2023-03-27 01:00:00,28023.2,28044.86,27835.0,27855.65,650.8543007
2023-03-27 02:00:00,27853.62,27920.02,27805.81,27906.31,312.40225142
2023-03-27 03:00:00,27903.84,27955.36,27851.23,27912.83,237.03989544
2023-03-27 04:00:00,27915.11,27965.69,27895.51,27936.27,437.2275362
2023-03-27 05:00:00,27937.26,27958.5,27701.0,27741.33,635.21075723
2023-03-27 06:00:00,27742.14,27832.03,27690.7,27813.96,374.85719161
2023-03-27 07:00:00,27813.35,27887.17,27781.56,27836.08,275.75074044
2023-03-27 08:00:00,27835.69,27893.77,27796.75,27872.23,214.35275555
2023-03-27 09:00:00,27872.91,27997.5,27838.6,27954.01,370.59892312
2023-03-27 10:00:00,27954.01,27976.65,27886.32,27934.89,192.06101303
2023-03-27 11:00:00,27933.24,28013.95,27860.97,27910.95,398.73070716
2023-03-27 12:00:00,27913.96,27947.88,27711.41,27764.11,499.85546841
2023-03-27 13:00:00,27763.38,27861.53,27638.73,27706.89,883.59155144
2023-03-27 14:00:00,27708.83,27753.02,26970.61,26985.34,2875.8170142
2023-03-27 15:00:00,26983.47,27040.76,26525.0,26919.32,2539.61553125
2023-03-27 16:00:00,26923.24,27333.08,26873.96,27161.58,1465.62133671
2023-03-27 17:00:00,27161.58,27229.05,26937.71,26974.45,920.37630205
2023-03-27 18:00:00,26974.45,27197.23,26963.09,27102.38,819.29259306
2023-03-27 19:00:00,27100.62,27156.02,26950.49,26978.41,716.27694298
2023-03-27 20:00:00,26979.36,27064.7,26891.22,27051.67,710.42430177
2023-03-27 21:00:00,27053.01,27205.6,27009.01,27178.62,428.7528504
2023-03-27 22:00:00,27178.62,27262.08,27089.93,27115.17,488.28876667
2023-03-27 23:00:00,27114.51,27191.36,27074.34,27142.87,388.97776508
