Event Time, Symbol, Aggregate Trade ID, Price, Quantity, First Trade ID, Trade Time, Is Buyer Maker
1739158356086, BTCUSDT,2568328005,96497.9,0.241,1739158355931,False
1739158356275, BTCUSDT,2568328009,96497.9,0.34,1739158356221,False
1739158356639, BTCUSDT,2568328016,96503.0,0.278,1739158356602,False
1739158357049, BTCUSDT,2568328048,96513.0,0.21,1739158357041,False
1739158357137, BTCUSDT,2568328053,96514.4,0.404,1739158357130,False
1739158565314, BTCUSDT,2568342875,96968.4,0.44,1739158565277,True
1739158565954, BTCUSDT,2568342914,96955.8,1.488,1739158565878,False
1739158566400, BTCUSDT,2568342918,96955.8,0.515,1739158566362,False
1739158566208, BTCUSDT, 96955.8, 0.001, 22:36:06, False
1739158566362, BTCUSDT, 96955.8, 0.515, 22:36:06, False
1739158566396, BTCUSDT, 96955.7, 0.007, 22:36:06, True
1739158566428, BTCUSDT, 96955.8, 0.066, 22:36:06, False
1739158566583, BTCUSDT, 96955.7, 0.013, 22:36:06, True
1739158566700, BTCUSDT, 96955.8, 0.039, 22:36:06, False
1739158566946, BTCUSDT, 96955.8, 0.052, 22:36:06, False
1739158566950, BTCUSDT, 96955.7, 0.056, 22:36:06, True
1739158567046, BTCUSDT, 96955.8, 0.959, 22:36:07, False
1739158567120, BTCUSDT,2568342925,96955.8,0.959,1739158567046,False
1739158567115, BTCUSDT, 96955.9, 0.002, 22:36:07, False
1739158567115, BTCUSDT, 96956.3, 0.002, 22:36:07, False
1739158567115, BTCUSDT, 96957.5, 0.073, 22:36:07, False
1739158567115, BTCUSDT, 96957.8, 0.002, 22:36:07, False
1739158567115, BTCUSDT, 96958.1, 0.002, 22:36:07, False
1739158567115, BTCUSDT, 96959.0, 0.002, 22:36:07, False
1739158567115, BTCUSDT, 96959.9, 0.002, 22:36:07, False
1739158567115, BTCUSDT, 96960.0, 0.004, 22:36:07, False
1739158567115, BTCUSDT, 96960.3, 0.093, 22:36:07, False
1739158567115, BTCUSDT, 96961.0, 0.004, 22:36:07, False
1739158567115, BTCUSDT, 96961.2, 0.002, 22:36:07, False
1739158567115, BTCUSDT, 96961.4, 0.003, 22:36:07, False
1739158567115, BTCUSDT, 96961.5, 0.003, 22:36:07, False
1739158567115, BTCUSDT, 96961.7, 0.003, 22:36:07, False
1739158567115, BTCUSDT, 96962.0, 0.003, 22:36:07, False
1739158567115, BTCUSDT, 96962.1, 0.003, 22:36:07, False
1739158567115, BTCUSDT, 96962.2, 0.107, 22:36:07, False
1739158567120, BTCUSDT,2568342953,96965.5,1.353,1739158567115,False
1739158567115, BTCUSDT, 96962.4, 0.003, 22:36:07, False
1739158567115, BTCUSDT, 96962.7, 0.066, 22:36:07, False
1739158567120, BTCUSDT,2568342963,96967.6,0.208,1739158567115,False
1739158567115, BTCUSDT, 96962.9, 0.002, 22:36:07, False
1739158567120, BTCUSDT,2568342964,96967.7,0.622,1739158567115,False
1739158567115, BTCUSDT, 96963.7, 0.002, 22:36:07, False
1739158567115, BTCUSDT, 96963.9, 0.002, 22:36:07, False
1739158567115, BTCUSDT, 96964.1, 0.002, 22:36:07, False
1739158567115, BTCUSDT, 96964.5, 0.03, 22:36:07, False
1739158567115, BTCUSDT, 96964.9, 0.004, 22:36:07, False
1739158567115, BTCUSDT, 96965.3, 0.005, 22:36:07, False
1739158567120, BTCUSDT,2568342972,96969.6,0.175,1739158567115,False
1739158567115, BTCUSDT, 96965.4, 0.002, 22:36:07, False
1739158567120, BTCUSDT,2568342974,96970.2,0.206,1739158567115,False
1739158567115, BTCUSDT, 96965.5, 1.353, 22:36:07, False
1739158567120, BTCUSDT,2568342976,96970.7,0.159,1739158567115,False
1739158567115, BTCUSDT, 96965.7, 0.002, 22:36:07, False
1739158567120, BTCUSDT,2568342977,96970.8,0.195,1739158567115,False
1739158567115, BTCUSDT, 96965.8, 0.002, 22:36:07, False
1739158567115, BTCUSDT, 96965.9, 0.012, 22:36:07, False
1739158567120, BTCUSDT,2568342988,96973.6,0.18,1739158567115,False
1739158567115, BTCUSDT, 96966.0, 0.017, 22:36:07, False
1739158567120, BTCUSDT,2568342993,96974.6,0.623,1739158567115,False
1739158567115, BTCUSDT, 96966.1, 0.004, 22:36:07, False
1739158567115, BTCUSDT, 96966.6, 0.002, 22:36:07, False
1739158567120, BTCUSDT,2568342994,96974.7,0.877,1739158567115,False
1739158567115, BTCUSDT, 96967.0, 0.104, 22:36:07, False
1739158567120, BTCUSDT,2568342997,96975.1,0.261,1739158567115,False
1739158567115, BTCUSDT, 96967.2, 0.002, 22:36:07, False
1739158567115, BTCUSDT, 96967.5, 0.002, 22:36:07, False
1739158567120, BTCUSDT,2568343000,96975.5,0.275,1739158567115,False
1739158567115, BTCUSDT, 96967.6, 0.208, 22:36:07, False
1739158567115, BTCUSDT, 96967.7, 0.622, 22:36:07, False
1739158567115, BTCUSDT, 96967.8, 0.003, 22:36:07, False
1739158567115, BTCUSDT, 96967.9, 0.002, 22:36:07, False
1739158567121, BTCUSDT,2568343003,96975.9,0.288,1739158567115,False
1739158567115, BTCUSDT, 96968.0, 0.082, 22:36:07, False
1739158567121, BTCUSDT,2568343005,96976.1,0.374,1739158567115,False
1739158567115, BTCUSDT, 96968.5, 0.008, 22:36:07, False
1739158567121, BTCUSDT,2568343006,96976.3,0.209,1739158567115,False
1739158567115, BTCUSDT, 96968.7, 0.002, 22:36:07, False
1739158567115, BTCUSDT, 96968.8, 0.041, 22:36:07, False
1739158567121, BTCUSDT,2568343009,96977.0,0.593,1739158567115,False
1739158567121, BTCUSDT,2568343013,96977.5,0.233,1739158567115,False
1739158567121, BTCUSDT,2568343017,96978.0,0.632,1739158567116,False
1739158567121, BTCUSDT,2568343024,96978.7,0.626,1739158567116,False
1739158567121, BTCUSDT,2568343029,96979.4,1.112,1739158567116,False
1739158567121, BTCUSDT,2568343030,96979.5,1.05,1739158567116,False
1739158567115, BTCUSDT, 96969.3, 0.002, 22:36:07, False
