Event Time, Symbol, Aggregate Trade ID, Price, Quantity, First Trade ID, Trade Time, Is Buyer Maker
1739158347591, ETHUSDT,2033884780,2624.29,23.545,1739158347589,True
1739158349010, ETHUSDT,2033884816,2624.19,10.0,1739158349006,True
1739158349045, ETHUSDT,2033884825,2623.98,7.249,1739158349021,True
1739158349201, ETHUSDT,2033884831,2623.91,36.681,1739158349198,False
1739158349213, ETHUSDT,2033884833,2623.95,7.051,1739158349198,False
1739158349422, ETHUSDT,2033884842,2624.23,27.202,1739158349342,False
1739158349604, ETHUSDT,2033884859,2624.61,6.38,1739158349600,False
1739158350946, ETHUSDT,2033884898,2625.29,12.189,1739158350805,True
1739158350948, ETHUSDT,2033884899,2625.29,25.757,1739158350943,True
1739158351155, ETHUSDT,2033884915,2625.3,7.327,1739158351126,False
1739158351992, ETHUSDT,2033884930,2625.59,5.828,1739158351937,True
1739158351995, ETHUSDT,2033884931,2625.6,13.193,1739158351988,False
1739158352081, ETHUSDT,2033884951,2625.87,6.424,1739158351990,False
1739158352599, ETHUSDT,2033884958,2625.59,15.97,1739158352596,True
1739158352721, ETHUSDT,2033884966,2625.6,8.873,1739158352607,False
1739158353532, ETHUSDT,2033884987,2625.86,8.163,1739158353520,True
1739158354449, ETHUSDT,2033885011,2625.38,14.667,1739158354393,False
1739158354449, ETHUSDT,2033885012,2625.39,7.367,1739158354445,False
1739158354449, ETHUSDT,2033885027,2625.64,15.008,1739158354445,False
1739158354449, ETHUSDT,2033885047,2625.87,6.847,1739158354445,False
1739158354449, ETHUSDT,2033885051,2625.91,7.335,1739158354445,False
1739158354450, ETHUSDT,2033885055,2625.95,23.025,1739158354445,False
1739158354450, ETHUSDT,2033885061,2626.01,13.267,1739158354445,False
1739158354468, ETHUSDT,2033885068,2625.68,7.51,1739158354460,False
1739158354575, ETHUSDT,2033885070,2625.87,7.78,1739158354541,False
1739158354865, ETHUSDT,2033885077,2626.15,8.687,1739158354858,False
1739158355199, ETHUSDT,2033885084,2626.21,14.578,1739158355045,True
1739158355273, ETHUSDT,2033885085,2626.21,6.065,1739158355245,True
1739158355336, ETHUSDT,2033885092,2626.07,53.826,1739158355294,True
1739158355342, ETHUSDT,2033885093,2626.08,53.28,1739158355332,False
1739158355378, ETHUSDT,2033885094,2626.07,5.974,1739158355338,True
1739158355608, ETHUSDT,2033885097,2626.07,6.994,1739158355603,True
1739158355608, ETHUSDT,2033885107,2625.91,7.192,1739158355603,True
1739158356257, ETHUSDT,2033885127,2625.88,10.478,1739158356253,False
1739158357053, ETHUSDT,2033885162,2626.61,9.981,1739158357048,False
1739158357137, ETHUSDT,2033885175,2626.82,7.444,1739158357125,False
1739158357225, ETHUSDT,2033885188,2627.0,6.985,1739158357160,False
1739158357312, ETHUSDT,2033885193,2627.18,10.683,1739158357226,True
1739158566320, ETHUSDT, 2642.36, 2.702, 22:36:06, False
1739158566340, ETHUSDT, 2642.35, 0.563, 22:36:06, True
1739158566403, ETHUSDT, 2642.36, 0.27, 22:36:06, False
1739158566428, ETHUSDT, 2642.35, 3.175, 22:36:06, True
1739158566430, ETHUSDT, 2642.34, 2.893, 22:36:06, True
1739158566430, ETHUSDT, 2642.33, 0.202, 22:36:06, True
1739158566444, ETHUSDT, 2642.3, 0.016, 22:36:06, True
1739158566444, ETHUSDT, 2642.29, 0.008, 22:36:06, True
1739158566444, ETHUSDT, 2642.27, 0.008, 22:36:06, True
1739158566444, ETHUSDT, 2642.24, 0.008, 22:36:06, True
1739158566444, ETHUSDT, 2642.23, 0.804, 22:36:06, True
1739158566489, ETHUSDT, 2642.19, 2.167, 22:36:06, False
1739158566627, ETHUSDT, 2642.19, 4.751, 22:36:06, False
1739158566734, ETHUSDT, 2642.18, 0.029, 22:36:06, True
1739158566929, ETHUSDT, 2642.18, 6.126, 22:36:06, True
1739158567059, ETHUSDT,2033902142,2642.18,6.126,1739158566929,True
1739158567055, ETHUSDT, 2642.19, 2.356, 22:36:07, False
1739158567121, ETHUSDT, 2642.2, 0.019, 22:36:07, False
1739158567139, ETHUSDT,2033902158,2642.48,5.745,1739158567129,False
1739158567121, ETHUSDT, 2642.21, 0.085, 22:36:07, False
1739158567121, ETHUSDT, 2642.22, 1.892, 22:36:07, False
1739158567121, ETHUSDT, 2642.23, 0.016, 22:36:07, False
1739158567121, ETHUSDT, 2642.24, 0.109, 22:36:07, False
1739158567121, ETHUSDT, 2642.26, 0.093, 22:36:07, False
1739158567126, ETHUSDT, 2642.32, 1.857, 22:36:07, False
1739158567126, ETHUSDT, 2642.35, 0.946, 22:36:07, False
1739158567126, ETHUSDT, 2642.38, 0.188, 22:36:07, False
1739158567126, ETHUSDT, 2642.39, 3.208, 22:36:07, False
1739158567127, ETHUSDT, 2642.4, 0.138, 22:36:07, False
1739158567127, ETHUSDT, 2642.41, 4.694, 22:36:07, False
1739158567129, ETHUSDT, 2642.46, 0.008, 22:36:07, False
1739158567129, ETHUSDT, 2642.47, 0.01, 22:36:07, False
1739158567129, ETHUSDT, 2642.48, 5.745, 22:36:07, False
1739158567131, ETHUSDT, 2642.5, 0.449, 22:36:07, False
1739158567131, ETHUSDT, 2642.51, 2.236, 22:36:07, False
1739158567131, ETHUSDT, 2642.52, 1.969, 22:36:07, False
1739158567131, ETHUSDT, 2642.53, 0.129, 22:36:07, False
1739158567131, ETHUSDT, 2642.54, 3.285, 22:36:07, False
1739158567137, ETHUSDT, 2642.56, 0.198, 22:36:07, False
1739158567137, ETHUSDT, 2642.57, 0.016, 22:36:07, False
1739158567137, ETHUSDT, 2642.59, 0.6, 22:36:07, False
1739158567137, ETHUSDT, 2642.6, 0.01, 22:36:07, False
1739158567137, ETHUSDT, 2642.61, 0.371, 22:36:07, False
1739158567146, ETHUSDT, 2642.44, 0.946, 22:36:07, False
1739158567147, ETHUSDT, 2642.61, 1.142, 22:36:07, False
1739158567148, ETHUSDT, 2642.64, 3.811, 22:36:07, False
1739158567148, ETHUSDT, 2642.66, 0.03, 22:36:07, False
1739158567148, ETHUSDT, 2642.68, 0.058, 22:36:07, False
1739158567154, ETHUSDT, 2642.69, 2.271, 22:36:07, False
1739158567154, ETHUSDT, 2642.7, 0.863, 22:36:07, False
1739158567174, ETHUSDT, 2642.72, 5.419, 22:36:07, False
1739158567198, ETHUSDT, 2642.65, 0.946, 22:36:07, False
1739158567198, ETHUSDT, 2642.66, 1.892, 22:36:07, False
1739158567198, ETHUSDT, 2642.67, 0.946, 22:36:07, False
1739158567198, ETHUSDT, 2642.72, 0.572, 22:36:07, False
1739158567198, ETHUSDT, 2642.73, 0.168, 22:36:07, False
1739158567213, ETHUSDT, 2642.69, 0.946, 22:36:07, False
1739158567241, ETHUSDT, 2642.76, 0.012, 22:36:07, False
1739158567246, ETHUSDT, 2642.77, 0.092, 22:36:07, False
1739158567246, ETHUSDT, 2642.8, 0.008, 22:36:07, False
1739158567254, ETHUSDT, 2642.81, 0.008, 22:36:07, False
