Event Time, Symbol, Aggregate Trade ID, Price, Quantity, First Trade ID, Trade Time, Is Buyer Maker
1739158328601, SOLUSDT,858419038,201.89,163.0,1739158328446,False
1739158329086, SOLUSDT,858419042,201.9,120.0,1739158328933,False
1739158329210, SOLUSDT,858419043,201.9,1236.0,1739158329084,False
1739158329701, SOLUSDT,858419049,201.9,19366.0,1739158329635,False
1739158329745, SOLUSDT,858419055,201.94,122.0,1739158329725,True
1739158329754, SOLUSDT,858419060,201.93,84.0,1739158329749,True
1739158329757, SOLUSDT,858419061,201.92,133.0,1739158329750,True
1739158329781, SOLUSDT,858419062,201.91,307.0,1739158329752,True
1739158329791, SOLUSDT,858419063,201.9,127.0,1739158329778,True
1739158329817, SOLUSDT,858419066,201.91,274.0,1739158329814,False
1739158329817, SOLUSDT,858419067,201.92,300.0,1739158329814,False
1739158329819, SOLUSDT,858419068,201.93,197.0,1739158329814,False
1739158329959, SOLUSDT,858419077,201.9,142.0,1739158329943,True
1739158330003, SOLUSDT,858419079,201.89,216.0,1739158329974,True
1739158330132, SOLUSDT,858419080,201.88,101.0,1739158329998,True
1739158330268, SOLUSDT,858419083,201.87,455.0,1739158330202,False
1739158330268, SOLUSDT,858419084,201.88,205.0,1739158330265,False
1739158330363, SOLUSDT,858419086,201.86,311.0,1739158330275,True
1739158330457, SOLUSDT,858419087,201.88,84.0,1739158330359,False
1739158330769, SOLUSDT,858419093,201.86,276.0,1739158330676,False
1739158330774, SOLUSDT,858419094,201.88,109.0,1739158330765,False
1739158333111, SOLUSDT,858419114,201.99,230.0,1739158332956,True
1739158333348, SOLUSDT,858419117,202.0,250.0,1739158333194,False
1739158333431, SOLUSDT,858419123,201.97,234.0,1739158333425,True
1739158333435, SOLUSDT,858419124,201.96,2204.0,1739158333427,True
1739158333439, SOLUSDT,858419126,201.94,149.0,1739158333432,True
1739158334463, SOLUSDT,858419140,201.86,491.0,1739158334308,True
1739158335012, SOLUSDT,858419142,201.87,98.0,1739158334895,False
1739158335374, SOLUSDT,858419148,201.86,517.0,1739158335269,True
1739158335914, SOLUSDT,858419155,201.84,210.0,1739158335878,False
1739158337400, SOLUSDT,858419172,201.87,735.0,1739158337345,False
1739158337400, SOLUSDT,858419173,201.88,220.0,1739158337396,False
1739158337414, SOLUSDT,858419174,201.89,320.0,1739158337396,False
1739158337762, SOLUSDT,858419178,201.89,1221.0,1739158337729,True
1739158338869, SOLUSDT,858419192,201.8,146.0,1739158338864,False
1739158338908, SOLUSDT,858419194,201.82,90.0,1739158338901,False
1739158338908, SOLUSDT,858419195,201.83,112.0,1739158338903,False
1739158340347, SOLUSDT,858419204,201.81,370.0,1739158340283,True
1739158341002, SOLUSDT,858419209,201.76,631.0,1739158340905,True
1739158341556, SOLUSDT,858419214,201.74,79.0,1739158341552,False
1739158343692, SOLUSDT,858419244,201.74,135.0,1739158343642,False
1739158344029, SOLUSDT,858419247,201.73,96.0,1739158343978,True
1739158344726, SOLUSDT,858419261,201.65,104.0,1739158344696,False
1739158344726, SOLUSDT,858419262,201.64,83.0,1739158344721,True
1739158344951, SOLUSDT,858419271,201.67,186.0,1739158344924,True
1739158345748, SOLUSDT,858419282,201.64,113.0,1739158345744,False
1739158346678, SOLUSDT,858419291,201.62,78.0,1739158346665,True
1739158346848, SOLUSDT,858419294,201.61,101.0,1739158346795,False
1739158347976, SOLUSDT,858419301,201.63,91.0,1739158347973,False
1739158347976, SOLUSDT,858419304,201.66,89.0,1739158347973,False
1739158347976, SOLUSDT,858419305,201.67,266.0,1739158347973,False
